id;data_abertura_proposta;data_entrega_edital;data_entrega_proposta;data_publicacao;endereco_entrega_edital;funcao_responsavel;identificador;informacoes_gerais;modalidade;nome_responsavel;numero_aviso;numero_itens;numero_processo;objeto;situacao_aviso;tipo_pregao;tipo_recurso;uasg;descricao_item;quantidade_item;valor_estimado_item;descricao_detalhada_item;margem_preferencial;situacao_item;menor_lance;decreto_7174;fornecedor_vencedor;tratamento_diferenciado;unidade_fornecimento;valor_negociado;valor_final;url_pregao;valor_item;tipo_material;situacao
16575;2014-05-05T09:30:00;2014-04-17T08:00:00;2014-04-17T08:00:00;2014-04-17;Rodovia Br 163, Km 253,6 - Trecho Dourados-caarapo - Zona Rural/MS;Chefe Geral;1,3501905000012E+016;NA;5;GUILHERME LAFOURCADE ASMUS;12014;NA;006/2014;Pregão Eletrônico Contratação de emp resa para fornecimento de material de acondicio namento e embalagem, material de limpeza e higi enização, material para limpeza de veículos, ma terial de processamento de dados, material de e xpediente e material elétrico e eletrônico para atender, durante 12 (doze) meses, contados da data de assinatura da Ata de Registro de Preços , à demanda da Embrapa Agropecuária Oeste, em D ourados-MS;Publicado;Eletrônico;Nacional;135019;PAPEL SULFITE;200;0,88;PAPEL SULFITE, MATERIAL CELULOSE VEGETAL, GRAMATURA 75 G/M2, COMPRIMENTO 297  MM, LARGURA 210 MM, FORMATO A4;false;homologado;0,87;false;NA;NA;FOLHA;NA;0,87;/pregoes/doc/pregao/1350190000012014;0,87;247478;NORMAL
16576;2014-05-05T09:30:00;2014-04-17T08:00:00;2014-04-17T08:00:00;2014-04-17;Rodovia Br 163, Km 253,6 - Trecho Dourados-caarapo - Zona Rural/MS;Chefe Geral;1,3501905000012E+016;NA;5;GUILHERME LAFOURCADE ASMUS;12014;NA;006/2014;Pregão Eletrônico Contratação de emp resa para fornecimento de material de acondicio namento e embalagem, material de limpeza e higi enização, material para limpeza de veículos, ma terial de processamento de dados, material de e xpediente e material elétrico e eletrônico para atender, durante 12 (doze) meses, contados da data de assinatura da Ata de Registro de Preços , à demanda da Embrapa Agropecuária Oeste, em D ourados-MS;Publicado;Eletrônico;Nacional;135019;PAPEL SULFITE;1200;12,67;PAPEL SULFITE, MATERIAL CELULOSE VEGETAL, GRAMATURA 75 G/M2, COMPRIMENTO 297  MM, LARGURA 210 MM, FORMATO A4;false;homologado;10,39;false;NA;NA;RESMA;NA;10,39;/pregoes/doc/pregao/1350190000012014;10,39;247478;NORMAL
16830;2014-02-26T15:00:00;2014-02-13T08:00:00;2014-02-13T08:00:00;2014-02-13;Rua Pe. Jeronimo Botelho Ed.everest Nr 510 - Bairro Dom Aquino - Dom Aquino/MT;Pregoeiro;1,3520905000012E+016;NA;5;HERBERT RAMOS DA SILVA;12014;NA;21212001142014-48;Pregão Eletrônico Aquisição de Mater ial de Expediente para suprir o Estoque do Almo xarifado da SUREG/MT.;Publicado;Eletrônico;Nacional;135209;PAPEL SULFITE;1000;10990;PAPEL SULFITE, MATERIAL CELULOSE VEGETAL, COR BRANCA, GRAMATURA 75 G/M2,      COMPRIMENTO 297 MM, APLICAÇÃO IMPRESSORA JATO TINTA, LARGURA 210 MM;false;homologado;10500;false;NA;NA;RESMA;NA;10500;/pregoes/doc/pregao/1352090000012014;10,5;203592;NORMAL
17009;2014-02-19T10:00:00;2014-02-06T08:00:00;2014-02-06T08:00:00;2014-02-06;Rua Cinco S/n - Vila Ycaraí/MS;Gestora Financeira;1,5844805000012E+016;NA;5;CAROLINE PAIVA AIRES;12013;NA;2,33470004552013E+016;Pregão Eletrônico Aquisição de Mater iais Permanentes e de Consumo para o Programa M ulheres Mil Câmpus Aquidauana;Publicado;Eletrônico;Nacional;158448;PAPEL A4;120;14,7;PAPEL A4, MATERIAL PAPEL ALCALINO, COMPRIMENTO 297 MM, LARGURA 210 MM,        APLICAÇÃO IMPRESSORA JATO TINTA, GRAMATURA 75 G/M2;false;homologado;12,41;false;NA;NA;RESMA;NA;12,41;/pregoes/doc/pregao/1584480000012013;12,41;NA;ALTO
17471;2014-10-13T09:00:00;2014-09-30T11:00:00;2014-09-30T11:00:00;2014-09-30;Av Alfredo Lisboa n 173 Bairro Recife - Recife/PE;Supervisor;6,00040500001201E+015;NA;5;JULIO EMILIO DE VASCONCELOS NETO;12014;NA;54541;Pregão Eletrônico Aquisição de papel branco, tamanho A4 (210X297mm), gramatura 75g/ m , para impressoras à laser, jato de tinta e r eprografia.;Publicado;Eletrônico;Nacional;60004;PAPEL;300;3745;PAPEL, NOME PAPEL;false;homologado;3029;false;NA;NA;resma;NA;3029;/pregoes/doc/pregao/0600040000012014;10,1;965;NORMAL
17621;2014-02-05T14:30:00;2014-01-23T08:00:00;2014-01-23T08:00:00;2014-01-23;Praça Visconde de Sinimbu Sn - Centro/AL;Chefe da Seção de Licitações e Contratos em Substituição;7,00110500001201E+015;NA;5;ANDREA DE ALBUQUERQUE CESAR;12014;NA;15.681/2013;Pregão Eletrônico Registro de Preços de material de consumo  expediente/acondicion amento e embalagem, para atender as demandas do Tribunal Regional Eleitoral de Alagoas, confor me quantidades e especificações descritas no An exos I e I-A do edital.;Publicado;Eletrônico;Nacional;70011;PAPEL A4;8000;17,76;PAPEL A4, MATERIAL PAPEL RECICLADO, COMPRIMENTO 297 MM, LARGURA 210 MM,       APLICAÇÃO IMPRESSORA LASER E JATO DE TINTA, GRAMATURA 75 G/M2;false;cancelado na aceitação;10,48;false;NA;NA;CAIXA 10,00 RES;NA;10,48;/pregoes/doc/pregao/0700110000012014;10,48;301873;NORMAL
17660;2014-03-14T13:00:00;2014-02-26T12:00:00;2014-02-26T12:00:00;2014-02-26;Av. Joao Batista Parra, 575, Praia do Sua - Praia do Suá/ES;Chefe da Seção de Licitação;7,00150500001201E+015;Senhores Licitantes, ocorre ndo divergência entre a descrição do produto co nstante no código SIASG (CATMAT) e no Termo de Referência (Anexo I), prevalecerá a descrição d este último. A fim de tornar mais ágil a fase d e habilitação, favor observar o disposto no ite m 9.9 do Edital.;5;ALOYSIO GABRIEL MATTOS;12014;NA;13165/2013;Pregão Eletrônico Aquisição de mater ial de consumo.;Publicado;Eletrônico;Nacional;70015;PAPEL A4;350;39882,5;PAPEL A4, MATERIAL PAPEL ALCALINO, COMPRIMENTO 297 MM, LARGURA 210 MM,        APLICAÇÃO IMPRESSORA JATO TINTA, GRAMATURA 75 G/M2;false;homologado;8050;false;NA;NA;CAIXA 10,00 RES;NA;8050;/pregoes/doc/pregao/0700150000012014;23;226606;MUITO ALTO
18315;2014-02-27T10:00:00;2014-02-14T10:00:00;2014-02-14T10:00:00;2014-02-14;Rua Joao Pinto, 60 - Centro_/ Florianópolis - /SC;Pregoeiro;1,1462405000012E+016;NA;5;VICTOR HENRIQUE CALEJON SANTOS;12014;NA;3,64200167820137E+015;Pregão Eletrônico Aquisição de mater ial de expediente para atender a UE/SC pelo per íodo de 12 meses.;Publicado;Eletrônico;Nacional;114624;PAPEL A4;500;13,85;PAPEL A4, MATERIAL PAPEL ALCALINO, GRAMATURA 75 G/M2, COR BRANCA,             CARACTERÍSTICAS ADICIONAIS EMBALAGEM RESISTENTE A UMIDADE;false;homologado;9,74;false;NA;NA;RESMA;NA;9,74;/pregoes/doc/pregao/1146240000012014;9,74;275655;NORMAL
21392;2014-06-13T09:00:00;2014-06-03T08:00:00;2014-06-03T08:00:00;2014-06-03;Av. do Contorno, 8159 - Santo Agostinho - Santo Agostinho/MG;Pregoeira;1,3005705000012E+016;NA;5;CINTIA COELHO NOGUEIRA;12014;NA;2,11700000492015E+016;Pregão Eletrônico Aquisição de mater ial de consumo;Publicado;Eletrônico;Nacional;130057;PAPEL IMPRESSÃO;30;468;PAPEL IMPRESSÃO, MATERIAL CELULOSE VEGETAL, TIPO A4, GRAMATURA 75 G/M2,       COMPRIMENTO 297 MM, APLICAÇÃO CÓPIA COLORIDA, COR BRANCA, LARGURA 210 MM;false;homologado;385;false;NA;NA;RESMA 500,00 FL;NA;385;/pregoes/doc/pregao/1300570000012014;12,83;223183;ALTO
21552;2014-10-06T09:30:00;2014-09-19T08:00:00;2014-09-19T08:00:00;2014-09-19;Rua Alameda Annibal Molina S/n - Varzea Grande - Alameda/MT;Ordenadora de Despesas;1,3007805000012E+016;NA;5;MARINA DA CONCEICAO PADILHA E SILVA;12014;NA;2,11780000142015E+016;Pregão Eletrônico Material de gênero alimentício, copa e cozinha, expediente, proce ssamento de dados e elétrico.;Publicado;Eletrônico;Nacional;130078;PAPEL A4;80;10,15;PAPEL A4, MATERIAL CELULOSE VEGETAL, APLICAÇÃO IMPRESSORA LASER E JATO DE     TINTA, GRAMATURA 75 G/M2, COR BRANCA;false;cancelado na aceitação;15;false;NA;NA;RESMA;NA;15;/pregoes/doc/pregao/1300780000012014;15;427322;ALTO
21640;2014-06-20T09:00:00;2014-06-09T08:00:00;2014-06-09T08:00:00;2014-06-09;Rua Tiradentes, 469 - Centro - /AP;Pregoeiro;1,3010005000012E+016;NA;5;AECIO FLAVIO DE OLIVEIRA MOTA FILHO;12014;NA;2100800163/2014-4;Pregão Eletrônico Fornecimento de ma térias de consumo conforme especificação no qua dro demonstrativo previsto no termo de referenc ia anexo I do edital;Publicado;Eletrônico;Nacional;130100;PAPEL;500;7050;PAPEL A-4;false;homologado;5515;false;NA;NA;resma;NA;5515;/pregoes/doc/pregao/1301000000012014;11,03;965;NORMAL
21875;2014-03-11T09:00:00;2014-02-19T08:00:00;2014-02-19T08:00:00;2014-02-19;Rod.ilheus-itabuna - Km 22 - (zona Rural) - Caixa Postal 07. - /BA;Pregoeiro;1,3012205000012E+016;O edital encontra-se dispon ível nos sítios www.comprasnet.gov.br e www.cep lac.gov.br;5;MANOEL FELIPE DA HORA NETO;12014;NA;2,10840009772013E+016;Pregão Eletrônico Registro de preços para eventual aquisição de materiais de expedi ente.;Publicado;Eletrônico;Nacional;130122;PAPEL A4;4500;14,03;PAPEL A4, MATERIAL PAPEL ALCALINO, COMPRIMENTO 297 MM, LARGURA 210 MM,        APLICAÇÃO IMPRESSORA LASER E JATO DE TINTA, GRAMATURA 75 G/M2, COR BRANCA;false;homologado;11,18;false;NA;NA;RESMA;NA;11,18;/pregoes/doc/pregao/1301220000012014;11,18;NA;NORMAL
22231;2014-05-05T09:30:00;2014-04-17T08:00:00;2014-04-17T08:00:00;2014-04-17;Rodovia Br 163, Km 253,6 - Trecho Dourados-caarapo - Zona Rural/MS;Chefe Geral;1,3501905000012E+016;NA;5;GUILHERME LAFOURCADE ASMUS;12014;NA;006/2014;Pregão Eletrônico Contratação de emp resa para fornecimento de material de acondicio namento e embalagem, material de limpeza e higi enização, material para limpeza de veículos, ma terial de processamento de dados, material de e xpediente e material elétrico e eletrônico para atender, durante 12 (doze) meses, contados da data de assinatura da Ata de Registro de Preços , à demanda da Embrapa Agropecuária Oeste, em D ourados-MS;Publicado;Eletrônico;Nacional;135019;PAPEL SULFITE;200;0,88;PAPEL SULFITE, MATERIAL CELULOSE VEGETAL, GRAMATURA 75 G/M2, COMPRIMENTO 297  MM, LARGURA 210 MM, FORMATO A4;false;homologado;0,87;false;NA;NA;FOLHA;NA;0,87;/pregoes/doc/pregao/1350190000012014;0,87;247478;NORMAL
22232;2014-05-05T09:30:00;2014-04-17T08:00:00;2014-04-17T08:00:00;2014-04-17;Rodovia Br 163, Km 253,6 - Trecho Dourados-caarapo - Zona Rural/MS;Chefe Geral;1,3501905000012E+016;NA;5;GUILHERME LAFOURCADE ASMUS;12014;NA;006/2014;Pregão Eletrônico Contratação de emp resa para fornecimento de material de acondicio namento e embalagem, material de limpeza e higi enização, material para limpeza de veículos, ma terial de processamento de dados, material de e xpediente e material elétrico e eletrônico para atender, durante 12 (doze) meses, contados da data de assinatura da Ata de Registro de Preços , à demanda da Embrapa Agropecuária Oeste, em D ourados-MS;Publicado;Eletrônico;Nacional;135019;PAPEL SULFITE;1200;12,67;PAPEL SULFITE, MATERIAL CELULOSE VEGETAL, GRAMATURA 75 G/M2, COMPRIMENTO 297  MM, LARGURA 210 MM, FORMATO A4;false;homologado;10,39;false;NA;NA;RESMA;NA;10,39;/pregoes/doc/pregao/1350190000012014;10,39;247478;NORMAL
22486;2014-02-26T15:00:00;2014-02-13T08:00:00;2014-02-13T08:00:00;2014-02-13;Rua Pe. Jeronimo Botelho Ed.everest Nr 510 - Bairro Dom Aquino - Dom Aquino/MT;Pregoeiro;1,3520905000012E+016;NA;5;HERBERT RAMOS DA SILVA;12014;NA;21212001142014-48;Pregão Eletrônico Aquisição de Mater ial de Expediente para suprir o Estoque do Almo xarifado da SUREG/MT.;Publicado;Eletrônico;Nacional;135209;PAPEL SULFITE;1000;10990;PAPEL SULFITE, MATERIAL CELULOSE VEGETAL, COR BRANCA, GRAMATURA 75 G/M2,      COMPRIMENTO 297 MM, APLICAÇÃO IMPRESSORA JATO TINTA, LARGURA 210 MM;false;homologado;10500;false;NA;NA;RESMA;NA;10500;/pregoes/doc/pregao/1352090000012014;10,5;203592;NORMAL
22665;2014-02-19T10:00:00;2014-02-06T08:00:00;2014-02-06T08:00:00;2014-02-06;Rua Cinco S/n - Vila Ycaraí/MS;Gestora Financeira;1,5844805000012E+016;NA;5;CAROLINE PAIVA AIRES;12013;NA;2,33470004552013E+016;Pregão Eletrônico Aquisição de Mater iais Permanentes e de Consumo para o Programa M ulheres Mil Câmpus Aquidauana;Publicado;Eletrônico;Nacional;158448;PAPEL A4;120;14,7;PAPEL A4, MATERIAL PAPEL ALCALINO, COMPRIMENTO 297 MM, LARGURA 210 MM,        APLICAÇÃO IMPRESSORA JATO TINTA, GRAMATURA 75 G/M2;false;homologado;12,41;false;NA;NA;RESMA;NA;12,41;/pregoes/doc/pregao/1584480000012013;12,41;NA;ALTO
23127;2014-10-13T09:00:00;2014-09-30T11:00:00;2014-09-30T11:00:00;2014-09-30;Av Alfredo Lisboa n 173 Bairro Recife - Recife/PE;Supervisor;6,00040500001201E+015;NA;5;JULIO EMILIO DE VASCONCELOS NETO;12014;NA;54541;Pregão Eletrônico Aquisição de papel branco, tamanho A4 (210X297mm), gramatura 75g/ m , para impressoras à laser, jato de tinta e r eprografia.;Publicado;Eletrônico;Nacional;60004;PAPEL;300;3745;PAPEL, NOME PAPEL;false;homologado;3029;false;NA;NA;resma;NA;3029;/pregoes/doc/pregao/0600040000012014;10,1;965;NORMAL
23277;2014-02-05T14:30:00;2014-01-23T08:00:00;2014-01-23T08:00:00;2014-01-23;Praça Visconde de Sinimbu Sn - Centro/AL;Chefe da Seção de Licitações e Contratos em Substituição;7,00110500001201E+015;NA;5;ANDREA DE ALBUQUERQUE CESAR;12014;NA;15.681/2013;Pregão Eletrônico Registro de Preços de material de consumo  expediente/acondicion amento e embalagem, para atender as demandas do Tribunal Regional Eleitoral de Alagoas, confor me quantidades e especificações descritas no An exos I e I-A do edital.;Publicado;Eletrônico;Nacional;70011;PAPEL A4;8000;17,76;PAPEL A4, MATERIAL PAPEL RECICLADO, COMPRIMENTO 297 MM, LARGURA 210 MM,       APLICAÇÃO IMPRESSORA LASER E JATO DE TINTA, GRAMATURA 75 G/M2;false;cancelado na aceitação;10,48;false;NA;NA;CAIXA 10,00 RES;NA;10,48;/pregoes/doc/pregao/0700110000012014;10,48;301873;NORMAL
23316;2014-03-14T13:00:00;2014-02-26T12:00:00;2014-02-26T12:00:00;2014-02-26;Av. Joao Batista Parra, 575, Praia do Sua - Praia do Suá/ES;Chefe da Seção de Licitação;7,00150500001201E+015;Senhores Licitantes, ocorre ndo divergência entre a descrição do produto co nstante no código SIASG (CATMAT) e no Termo de Referência (Anexo I), prevalecerá a descrição d este último. A fim de tornar mais ágil a fase d e habilitação, favor observar o disposto no ite m 9.9 do Edital.;5;ALOYSIO GABRIEL MATTOS;12014;NA;13165/2013;Pregão Eletrônico Aquisição de mater ial de consumo.;Publicado;Eletrônico;Nacional;70015;PAPEL A4;350;39882,5;PAPEL A4, MATERIAL PAPEL ALCALINO, COMPRIMENTO 297 MM, LARGURA 210 MM,        APLICAÇÃO IMPRESSORA JATO TINTA, GRAMATURA 75 G/M2;false;homologado;8050;false;NA;NA;CAIXA 10,00 RES;NA;8050;/pregoes/doc/pregao/0700150000012014;23;226606;MUITO ALTO
23971;2014-02-27T10:00:00;2014-02-14T10:00:00;2014-02-14T10:00:00;2014-02-14;Rua Joao Pinto, 60 - Centro_/ Florianópolis - /SC;Pregoeiro;1,1462405000012E+016;NA;5;VICTOR HENRIQUE CALEJON SANTOS;12014;NA;3,64200167820137E+015;Pregão Eletrônico Aquisição de mater ial de expediente para atender a UE/SC pelo per íodo de 12 meses.;Publicado;Eletrônico;Nacional;114624;PAPEL A4;500;13,85;PAPEL A4, MATERIAL PAPEL ALCALINO, GRAMATURA 75 G/M2, COR BRANCA,             CARACTERÍSTICAS ADICIONAIS EMBALAGEM RESISTENTE A UMIDADE;false;homologado;9,74;false;NA;NA;RESMA;NA;9,74;/pregoes/doc/pregao/1146240000012014;9,74;275655;NORMAL
27048;2014-06-13T09:00:00;2014-06-03T08:00:00;2014-06-03T08:00:00;2014-06-03;Av. do Contorno, 8159 - Santo Agostinho - Santo Agostinho/MG;Pregoeira;1,3005705000012E+016;NA;5;CINTIA COELHO NOGUEIRA;12014;NA;2,11700000492015E+016;Pregão Eletrônico Aquisição de mater ial de consumo;Publicado;Eletrônico;Nacional;130057;PAPEL IMPRESSÃO;30;468;PAPEL IMPRESSÃO, MATERIAL CELULOSE VEGETAL, TIPO A4, GRAMATURA 75 G/M2,       COMPRIMENTO 297 MM, APLICAÇÃO CÓPIA COLORIDA, COR BRANCA, LARGURA 210 MM;false;homologado;385;false;NA;NA;RESMA 500,00 FL;NA;385;/pregoes/doc/pregao/1300570000012014;12,83;223183;ALTO
27208;2014-10-06T09:30:00;2014-09-19T08:00:00;2014-09-19T08:00:00;2014-09-19;Rua Alameda Annibal Molina S/n - Varzea Grande - Alameda/MT;Ordenadora de Despesas;1,3007805000012E+016;NA;5;MARINA DA CONCEICAO PADILHA E SILVA;12014;NA;2,11780000142015E+016;Pregão Eletrônico Material de gênero alimentício, copa e cozinha, expediente, proce ssamento de dados e elétrico.;Publicado;Eletrônico;Nacional;130078;PAPEL A4;80;10,15;PAPEL A4, MATERIAL CELULOSE VEGETAL, APLICAÇÃO IMPRESSORA LASER E JATO DE     TINTA, GRAMATURA 75 G/M2, COR BRANCA;false;cancelado na aceitação;15;false;NA;NA;RESMA;NA;15;/pregoes/doc/pregao/1300780000012014;15;427322;ALTO
27296;2014-06-20T09:00:00;2014-06-09T08:00:00;2014-06-09T08:00:00;2014-06-09;Rua Tiradentes, 469 - Centro - /AP;Pregoeiro;1,3010005000012E+016;NA;5;AECIO FLAVIO DE OLIVEIRA MOTA FILHO;12014;NA;2100800163/2014-4;Pregão Eletrônico Fornecimento de ma térias de consumo conforme especificação no qua dro demonstrativo previsto no termo de referenc ia anexo I do edital;Publicado;Eletrônico;Nacional;130100;PAPEL;500;7050;PAPEL A-4;false;homologado;5515;false;NA;NA;resma;NA;5515;/pregoes/doc/pregao/1301000000012014;11,03;965;NORMAL
27531;2014-03-11T09:00:00;2014-02-19T08:00:00;2014-02-19T08:00:00;2014-02-19;Rod.ilheus-itabuna - Km 22 - (zona Rural) - Caixa Postal 07. - /BA;Pregoeiro;1,3012205000012E+016;O edital encontra-se dispon ível nos sítios www.comprasnet.gov.br e www.cep lac.gov.br;5;MANOEL FELIPE DA HORA NETO;12014;NA;2,10840009772013E+016;Pregão Eletrônico Registro de preços para eventual aquisição de materiais de expedi ente.;Publicado;Eletrônico;Nacional;130122;PAPEL A4;4500;14,03;PAPEL A4, MATERIAL PAPEL ALCALINO, COMPRIMENTO 297 MM, LARGURA 210 MM,        APLICAÇÃO IMPRESSORA LASER E JATO DE TINTA, GRAMATURA 75 G/M2, COR BRANCA;false;homologado;11,18;false;NA;NA;RESMA;NA;11,18;/pregoes/doc/pregao/1301220000012014;11,18;NA;NORMAL
27887;2014-05-05T09:30:00;2014-04-17T08:00:00;2014-04-17T08:00:00;2014-04-17;Rodovia Br 163, Km 253,6 - Trecho Dourados-caarapo - Zona Rural/MS;Chefe Geral;1,3501905000012E+016;NA;5;GUILHERME LAFOURCADE ASMUS;12014;NA;006/2014;Pregão Eletrônico Contratação de emp resa para fornecimento de material de acondicio namento e embalagem, material de limpeza e higi enização, material para limpeza de veículos, ma terial de processamento de dados, material de e xpediente e material elétrico e eletrônico para atender, durante 12 (doze) meses, contados da data de assinatura da Ata de Registro de Preços , à demanda da Embrapa Agropecuária Oeste, em D ourados-MS;Publicado;Eletrônico;Nacional;135019;PAPEL SULFITE;200;0,88;PAPEL SULFITE, MATERIAL CELULOSE VEGETAL, GRAMATURA 75 G/M2, COMPRIMENTO 297  MM, LARGURA 210 MM, FORMATO A4;false;homologado;0,87;false;NA;NA;FOLHA;NA;0,87;/pregoes/doc/pregao/1350190000012014;0,87;247478;NORMAL
27888;2014-05-05T09:30:00;2014-04-17T08:00:00;2014-04-17T08:00:00;2014-04-17;Rodovia Br 163, Km 253,6 - Trecho Dourados-caarapo - Zona Rural/MS;Chefe Geral;1,3501905000012E+016;NA;5;GUILHERME LAFOURCADE ASMUS;12014;NA;006/2014;Pregão Eletrônico Contratação de emp resa para fornecimento de material de acondicio namento e embalagem, material de limpeza e higi enização, material para limpeza de veículos, ma terial de processamento de dados, material de e xpediente e material elétrico e eletrônico para atender, durante 12 (doze) meses, contados da data de assinatura da Ata de Registro de Preços , à demanda da Embrapa Agropecuária Oeste, em D ourados-MS;Publicado;Eletrônico;Nacional;135019;PAPEL SULFITE;1200;12,67;PAPEL SULFITE, MATERIAL CELULOSE VEGETAL, GRAMATURA 75 G/M2, COMPRIMENTO 297  MM, LARGURA 210 MM, FORMATO A4;false;homologado;10,39;false;NA;NA;RESMA;NA;10,39;/pregoes/doc/pregao/1350190000012014;10,39;247478;NORMAL
28142;2014-02-26T15:00:00;2014-02-13T08:00:00;2014-02-13T08:00:00;2014-02-13;Rua Pe. Jeronimo Botelho Ed.everest Nr 510 - Bairro Dom Aquino - Dom Aquino/MT;Pregoeiro;1,3520905000012E+016;NA;5;HERBERT RAMOS DA SILVA;12014;NA;21212001142014-48;Pregão Eletrônico Aquisição de Mater ial de Expediente para suprir o Estoque do Almo xarifado da SUREG/MT.;Publicado;Eletrônico;Nacional;135209;PAPEL SULFITE;1000;10990;PAPEL SULFITE, MATERIAL CELULOSE VEGETAL, COR BRANCA, GRAMATURA 75 G/M2,      COMPRIMENTO 297 MM, APLICAÇÃO IMPRESSORA JATO TINTA, LARGURA 210 MM;false;homologado;10500;false;NA;NA;RESMA;NA;10500;/pregoes/doc/pregao/1352090000012014;10,5;203592;NORMAL
28321;2014-02-19T10:00:00;2014-02-06T08:00:00;2014-02-06T08:00:00;2014-02-06;Rua Cinco S/n - Vila Ycaraí/MS;Gestora Financeira;1,5844805000012E+016;NA;5;CAROLINE PAIVA AIRES;12013;NA;2,33470004552013E+016;Pregão Eletrônico Aquisição de Mater iais Permanentes e de Consumo para o Programa M ulheres Mil Câmpus Aquidauana;Publicado;Eletrônico;Nacional;158448;PAPEL A4;120;14,7;PAPEL A4, MATERIAL PAPEL ALCALINO, COMPRIMENTO 297 MM, LARGURA 210 MM,        APLICAÇÃO IMPRESSORA JATO TINTA, GRAMATURA 75 G/M2;false;homologado;12,41;false;NA;NA;RESMA;NA;12,41;/pregoes/doc/pregao/1584480000012013;12,41;NA;ALTO
28783;2014-10-13T09:00:00;2014-09-30T11:00:00;2014-09-30T11:00:00;2014-09-30;Av Alfredo Lisboa n 173 Bairro Recife - Recife/PE;Supervisor;6,00040500001201E+015;NA;5;JULIO EMILIO DE VASCONCELOS NETO;12014;NA;54541;Pregão Eletrônico Aquisição de papel branco, tamanho A4 (210X297mm), gramatura 75g/ m , para impressoras à laser, jato de tinta e r eprografia.;Publicado;Eletrônico;Nacional;60004;PAPEL;300;3745;PAPEL, NOME PAPEL;false;homologado;3029;false;NA;NA;resma;NA;3029;/pregoes/doc/pregao/0600040000012014;10,1;965;NORMAL
28933;2014-02-05T14:30:00;2014-01-23T08:00:00;2014-01-23T08:00:00;2014-01-23;Praça Visconde de Sinimbu Sn - Centro/AL;Chefe da Seção de Licitações e Contratos em Substituição;7,00110500001201E+015;NA;5;ANDREA DE ALBUQUERQUE CESAR;12014;NA;15.681/2013;Pregão Eletrônico Registro de Preços de material de consumo  expediente/acondicion amento e embalagem, para atender as demandas do Tribunal Regional Eleitoral de Alagoas, confor me quantidades e especificações descritas no An exos I e I-A do edital.;Publicado;Eletrônico;Nacional;70011;PAPEL A4;8000;17,76;PAPEL A4, MATERIAL PAPEL RECICLADO, COMPRIMENTO 297 MM, LARGURA 210 MM,       APLICAÇÃO IMPRESSORA LASER E JATO DE TINTA, GRAMATURA 75 G/M2;false;cancelado na aceitação;10,48;false;NA;NA;CAIXA 10,00 RES;NA;10,48;/pregoes/doc/pregao/0700110000012014;10,48;301873;NORMAL
28972;2014-03-14T13:00:00;2014-02-26T12:00:00;2014-02-26T12:00:00;2014-02-26;Av. Joao Batista Parra, 575, Praia do Sua - Praia do Suá/ES;Chefe da Seção de Licitação;7,00150500001201E+015;Senhores Licitantes, ocorre ndo divergência entre a descrição do produto co nstante no código SIASG (CATMAT) e no Termo de Referência (Anexo I), prevalecerá a descrição d este último. A fim de tornar mais ágil a fase d e habilitação, favor observar o disposto no ite m 9.9 do Edital.;5;ALOYSIO GABRIEL MATTOS;12014;NA;13165/2013;Pregão Eletrônico Aquisição de mater ial de consumo.;Publicado;Eletrônico;Nacional;70015;PAPEL A4;350;39882,5;PAPEL A4, MATERIAL PAPEL ALCALINO, COMPRIMENTO 297 MM, LARGURA 210 MM,        APLICAÇÃO IMPRESSORA JATO TINTA, GRAMATURA 75 G/M2;false;homologado;8050;false;NA;NA;CAIXA 10,00 RES;NA;8050;/pregoes/doc/pregao/0700150000012014;23;226606;MUITO ALTO
29627;2014-02-27T10:00:00;2014-02-14T10:00:00;2014-02-14T10:00:00;2014-02-14;Rua Joao Pinto, 60 - Centro_/ Florianópolis - /SC;Pregoeiro;1,1462405000012E+016;NA;5;VICTOR HENRIQUE CALEJON SANTOS;12014;NA;3,64200167820137E+015;Pregão Eletrônico Aquisição de mater ial de expediente para atender a UE/SC pelo per íodo de 12 meses.;Publicado;Eletrônico;Nacional;114624;PAPEL A4;500;13,85;PAPEL A4, MATERIAL PAPEL ALCALINO, GRAMATURA 75 G/M2, COR BRANCA,             CARACTERÍSTICAS ADICIONAIS EMBALAGEM RESISTENTE A UMIDADE;false;homologado;9,74;false;NA;NA;RESMA;NA;9,74;/pregoes/doc/pregao/1146240000012014;9,74;275655;NORMAL
32704;2014-06-13T09:00:00;2014-06-03T08:00:00;2014-06-03T08:00:00;2014-06-03;Av. do Contorno, 8159 - Santo Agostinho - Santo Agostinho/MG;Pregoeira;1,3005705000012E+016;NA;5;CINTIA COELHO NOGUEIRA;12014;NA;2,11700000492015E+016;Pregão Eletrônico Aquisição de mater ial de consumo;Publicado;Eletrônico;Nacional;130057;PAPEL IMPRESSÃO;30;468;PAPEL IMPRESSÃO, MATERIAL CELULOSE VEGETAL, TIPO A4, GRAMATURA 75 G/M2,       COMPRIMENTO 297 MM, APLICAÇÃO CÓPIA COLORIDA, COR BRANCA, LARGURA 210 MM;false;homologado;385;false;NA;NA;RESMA 500,00 FL;NA;385;/pregoes/doc/pregao/1300570000012014;12,83;223183;ALTO
